rd_inv,milepost,rodwycls,CASENO,ACCYR,RTE_NBR,RD_TYPE,DISTRICT,COUNTY,rur_urb,FUNC_CLS,MONTH,DAYMTH,WEEKDAY,TIME,ADMCLASS,v1event1,ACCTYPE,v2event1,IMPACT,REPORT,SEVERITY,TOT_INJ,TOT_KILL,TOT_PED,NUMVEHS,loc_type,RD_CHAR1,RDSURF,RD_REL,LIGHT,coltype1,coltype2,OBJECT1,OBJECT2,AGENCY,TIMENOTE,HAZMAT,FIRE,TIMEARR,HIT_RUN,NO_PEDS,intent,nonmvind,medcause,AC_SRMP,loc_char,weather,LATITUDE,LONGITUDE,postcode
24,2.08,7,2017014661,2017,24,NULL,5,39,R,42,4,11,2,1450,1,B,33,0,A0,1,0,0,0,0,1,1,1,1,NULL,1,50,0,16,0,1,1450,NULL,0,1500,0,0,0,0,0,2.08,.,1,46.575129,-120.436852,98901
24,2.140000000000001,7,2017024512,2017,24,NULL,5,39,R,42,6,20,2,1440,1,A,6,Q,D1,2,7,2,0,0,3,2,1,1,NULL,1,14,14,0,0,1,1442,NULL,0,1445,0,0,0,0,0,2.140000000000001,.,1,46.575129,-120.436852,98901
24,2.2,7,2017025017,2017,24,NULL,5,39,R,42,6,23,5,335,1,A,60,0,D0,2,7,2,0,0,1,4,1,1,NULL,6,50,52,74,0,1,338,NULL,0,423,0,0,0,0,0,2.2,.,1,46.575129,-120.436852,98901
24,3,7,2017050932,2017,24,NULL,5,39,R,42,12,3,7,350,1,A,62,0,D0,1,1,0,0,0,1,4,1,2,NULL,6,50,0,69,0,1,400,NULL,0,421,0,0,0,0,0,3,.,5,46.567986,-120.418515,98901
24,3.08,7,2017009554,2017,24,NULL,5,39,R,42,3,5,7,1735,1,A,34,0,D0,1,1,0,0,0,1,4,1,1,NULL,1,50,0,59,0,1,1736,NULL,0,1743,0,0,0,0,0,3.08,.,1,46.567986,-120.418515,98901
24,3.64,2,2017044687,2017,24,NULL,5,39,U,52,10,31,2,1920,1,A,6,Q,A1,1,1,0,0,0,2,2,1,1,NULL,4,14,0,0,0,1,1926,NULL,0,1930,0,0,0,0,0,3.64,.,1,46.567986,-120.418515,98901
24,3.75,2,2017010122,2017,24,NULL,5,39,U,52,3,9,4,1502,1,A,6,A,A1,1,1,0,0,0,2,4,1,2,NULL,1,13,0,0,0,1,1504,NULL,0,1514,0,0,0,0,0,3.75,.,3,46.567986,-120.418515,98901
24,3.79,2,2017019090,2017,24,NULL,5,39,U,52,5,11,4,1558,1,A,2,C,B1,2,5,2,0,0,3,1,1,1,NULL,1,10,10,0,0,1,1603,NULL,0,1611,0,0,0,0,0,3.79,.,1,46.567986,-120.418515,98901
24,3.79,2,2017050713,2017,24,NULL,5,39,U,52,12,2,6,1210,1,A,6,Q,A2,2,7,1,0,0,2,1,1,2,NULL,1,14,0,0,0,1,1214,NULL,0,1223,0,0,0,0,0,3.79,.,5,46.567986,-120.418515,98901
24,3.84,2,2017028657,2017,24,NULL,5,39,U,52,7,18,2,1555,1,A,4,A,D2,2,7,1,0,0,2,2,1,1,NULL,1,11,0,0,0,1,1556,NULL,0,1603,0,0,0,0,0,3.84,.,1,46.567986,-120.418515,98901
24,4.15,2,2017050090,2017,24,NULL,5,39,U,52,11,29,3,740,1,A,6,A,D1,2,7,3,0,0,3,4,5,2,NULL,1,13,23,0,0,1,743,NULL,0,758,0,0,0,0,0,4.15,.,2,46.560854,-120.40021000000002,98936
24,4.44,2,2017028030,2017,24,NULL,5,39,U,52,7,14,5,1225,1,A,50,0,D1,2,7,1,0,0,1,1,1,1,NULL,1,52,0,0,0,1,1234,NULL,0,1246,0,0,0,0,0,4.44,.,1,46.560854,-120.40021000000002,98936
24,4.44,2,2017023045,2017,24,NULL,5,39,U,52,6,9,5,740,1,A,6,Q,E1,1,1,0,0,0,2,1,1,1,NULL,1,14,0,0,0,2,742,NULL,0,746,0,0,0,0,0,4.44,.,1,46.560854,-120.40021000000002,98936
24,4.44,2,2017051683,2017,24,NULL,5,39,U,52,12,7,4,759,1,A,13,A,A1,1,1,0,0,0,3,1,1,1,NULL,1,10,30,0,0,1,759,NULL,0,806,0,0,0,0,0,4.44,.,1,46.560854,-120.40021000000002,98936
24,5.06,2,2017009024,2017,24,NULL,5,39,U,52,3,2,4,1629,1,A,2,A,A1,2,7,1,0,0,2,1,5,1,NULL,1,10,0,0,0,1,1630,NULL,0,1632,0,0,0,0,0,5.06,.,1,46.550332,-120.386678,98936
24,5.57,2,2017003153,2017,24,NULL,5,39,U,52,1,20,5,1939,1,G,13,C,D1,1,1,0,0,0,2,1,1,2,NULL,4,15,0,0,0,1,1939,NULL,0,1948,0,0,0,0,0,5.62,.,3,46.550332,-120.386678,98936
24,5.95,8,2017011780,2017,24,NULL,5,39,R,44,3,20,1,1112,1,A,29,A,D1,1,1,0,0,0,2,4,NULL,1,NULL,1,30,0,0,0,1,1112,NULL,0,1120,0,0,0,0,0,6,.,1,46.550332,-120.386678,98936
24,6.22,8,2017015591,2017,24,NULL,5,39,R,44,4,18,2,1519,1,A,6,A,A1,1,1,0,0,0,3,1,1,1,NULL,1,13,30,0,0,1,1519,NULL,0,1533,0,0,0,0,0,6.27,.,1,46.549418,-120.367441,98936
24,6.480000000000001,8,2017035924,2017,24,NULL,5,39,R,44,9,8,5,955,1,C,2,A,A1,1,1,0,0,0,2,1,1,1,NULL,1,28,0,0,0,1,957,NULL,0,1010,0,0,0,0,0,6.53,.,1,46.549418,-120.367441,98936
24,11.05,8,2017020242,2017,24,NULL,5,39,R,44,5,20,6,555,1,A,34,0,A0,1,1,0,0,0,1,4,1,1,NULL,1,50,0,66,0,1,600,NULL,0,609,0,0,0,0,0,11.1,.,1,46.529125,-120.268385,98936
24,11.75,8,2017054526,2017,24,NULL,5,39,R,44,12,23,6,930,1,A,34,0,D0,2,7,1,0,0,1,4,1,1,NULL,1,50,0,59,0,1,1408,NULL,0,1426,0,0,0,0,0,11.8,.,1,46.529125,-120.268385,98936
24,11.95,8,2017041332,2017,24,NULL,5,39,R,44,10,12,4,1544,1,A,50,0,A0,1,1,0,0,0,1,4,1,1,NULL,1,52,50,0,66,1,1545,NULL,0,1601,0,0,0,0,0,12,.,1,46.529125,-120.268385,98936
24,13.75,8,2017046104,2017,24,NULL,5,39,R,44,11,6,1,2330,1,A,33,0,A0,1,1,0,0,0,1,4,1,1,NULL,6,50,0,66,0,1,705,NULL,0,743,0,0,0,0,0,13.8,.,1,46.520249,-120.228742,98936
24,15.2,8,2017055348,2017,24,NULL,5,39,R,44,12,29,5,1951,1,A,60,0,D0,2,7,1,0,0,1,4,8,2,NULL,6,50,52,74,0,1,1952,NULL,0,2010,0,0,0,0,0,15.25,.,5,46.508328000000006,-120.192807,98936
24,17.010000000000005,8,2017003373,2017,24,NULL,5,39,R,44,1,22,7,1340,1,A,34,0,A0,2,7,1,0,0,1,4,6,3,NULL,1,50,50,18,66,1,1344,NULL,0,1417,0,0,0,0,0,17.06,.,6,46.505809,-120.154181,98936
24,17.89,8,2017000672,2017,24,NULL,5,39,R,44,1,3,2,835,1,A,60,0,D0,2,7,1,0,0,1,4,5,3,NULL,1,50,52,74,0,1,836,NULL,0,853,0,0,0,0,0,17.94,.,8,46.505809,-120.154181,98936
24,21.05,8,2017003152,2017,24,NULL,5,39,R,44,1,19,4,1028,1,A,50,0,A0,1,1,0,0,0,1,4,1,2,NULL,1,52,50,0,66,1,1030,NULL,0,1115,0,0,0,0,0,21.1,.,1,46.508915,-120.071809,98936
24,22.85,8,2017007056,2017,24,NULL,5,39,R,44,2,15,3,707,1,A,50,0,A0,1,1,0,0,0,1,4,2,4,NULL,1,52,0,0,0,1,708,NULL,0,734,0,0,0,0,0,22.9,.,3,46.512514,-120.052043,98936
24,23.55,8,2017035438,2017,24,NULL,5,39,R,44,9,5,2,540,1,A,32,0,A1,1,1,0,0,0,1,4,1,1,NULL,2,85,0,0,0,1,545,NULL,0,623,0,0,0,0,0,23.6,.,1,46.516218,-120.031651,98936
24,23.85,8,2017050851,2017,24,NULL,5,39,R,44,12,2,6,1815,1,A,62,0,A0,1,0,0,0,0,1,4,5,2,NULL,6,50,52,69,0,1,1818,NULL,0,1838,1,0,0,0,0,23.9,.,5,46.516218,-120.031651,98936
24,23.95,8,2017041956,2017,24,NULL,5,39,R,44,10,16,1,2037,1,A,32,0,A1,1,1,0,0,0,1,4,1,1,NULL,6,86,0,0,0,1,2044,NULL,0,2107,0,0,0,0,0,24,.,1,46.516218,-120.031651,98936
24,29.2,8,2017016572,2017,24,NULL,5,39,R,44,4,24,1,1921,1,G,34,0,A0,2,6,1,0,0,1,4,1,1,NULL,1,50,52,59,0,1,1923,NULL,0,1945,0,0,0,0,0,29.25,.,2,46.536269,-119.911503,98944
24,29.95,8,2017045819,2017,24,NULL,5,39,R,44,11,5,7,850,1,A,33,0,A0,1,1,0,0,0,1,4,1,3,NULL,1,50,0,66,0,1,859,NULL,0,945,0,0,0,0,0,30,.,4,46.536269,-119.911503,98944
24,29.95,8,2017015139,2017,24,NULL,5,39,R,44,5,4,4,1551,1,A,6,Q,A1,1,1,0,0,0,2,4,1,1,NULL,1,14,0,0,0,1,1553,NULL,0,1629,0,0,0,0,0,30,.,1,46.536269,-119.911503,98944
24,30.4,8,2017034784,2017,24,NULL,5,39,R,44,8,31,4,619,1,A,5,Q,D6,1,1,0,0,0,2,1,2,1,NULL,1,12,0,0,0,1,619,NULL,0,652,0,0,0,0,0,30.45,.,1,46.534898,-119.890725,98944
24,30.4,8,2017048546,2017,24,NULL,5,39,R,44,11,20,1,2250,1,A,33,0,D0,1,1,0,0,0,1,4,1,1,NULL,6,50,0,66,0,1,2255,NULL,0,2322,0,0,0,0,0,30.45,.,1,46.534898,-119.890725,98944
82,27.1,6,2017014959,2017,82,NULL,5,39,R,41,4,13,4,135,1,A,32,0,A1,1,1,0,0,0,1,4,1,2,NULL,6,87,0,0,0,1,136,NULL,0,147,0,0,0,0,0,27.13,.,3,46.673064,-120.485825,98942
82,27.28,6,2017004737,2017,82,NULL,5,39,R,41,2,1,3,1533,1,R,4,A,A1,1,1,0,0,0,2,4,2,1,NULL,1,11,0,0,0,1,1533,NULL,0,1543,0,0,0,0,0,27.309999999999995,.,1,46.673064,-120.485825,98942
82,27.89,6,2017026426,2017,82,NULL,5,39,R,41,7,3,1,1649,1,A,33,0,A7,2,7,1,0,0,1,4,1,1,NULL,1,50,0,32,0,1,1650,NULL,0,1656,0,0,0,0,0,27.920000000000005,.,1,46.673064,-120.485825,98942
82,27.97,6,2017027889,2017,82,NULL,5,39,R,41,7,11,2,2035,1,W,54,0,D7,1,0,0,0,0,1,4,1,1,NULL,3,54,0,0,0,1,2038,NULL,1,2055,0,0,0,0,0,28,.,1,46.673064,-120.485825,98942
82,28.170000000000005,6,2017012760,2017,82,NULL,5,39,R,41,3,27,1,1540,1,A,15,A,A2,1,1,0,0,0,2,4,1,1,NULL,1,11,0,0,0,1,1542,NULL,0,1550,1,0,0,0,0,28.2,.,1,46.659864,-120.496332,98942
82,28.3,6,2017034486,2017,82,NULL,5,39,R,41,8,28,1,820,1,A,34,0,D0,2,6,1,0,0,1,4,1,1,NULL,1,50,50,56,66,1,820,NULL,0,823,0,0,0,0,0,28.329999999999995,.,1,46.659864,-120.496332,98942
82,28.87,6,2017050630,2017,82,NULL,5,39,R,41,12,8,5,1455,1,A,4,A,A1,2,7,1,0,0,2,4,1,1,NULL,1,11,52,0,0,1,1456,NULL,0,1503,0,0,0,0,0,28.9,.,1,46.659864,-120.496332,98942
82,28.92000000000001,6,2017022682,2017,82,NULL,5,39,R,41,6,22,4,1725,1,S,4,A,D1,2,6,1,0,0,2,4,6,1,NULL,1,11,50,0,74,1,1738,NULL,0,1739,0,0,0,0,0,28.95,.,1,46.659864,-120.496332,98942
82,28.97,6,2017031943,2017,82,NULL,5,39,R,41,8,9,3,1555,1,A,5,A,A2,1,1,0,0,0,2,4,1,1,NULL,1,11,0,0,0,1,1556,NULL,0,1625,0,0,0,0,0,29,.,1,46.659864,-120.496332,98942
82,28.97,6,2017024420,2017,82,NULL,5,39,R,41,6,19,1,2148,1,A,32,0,D1,1,1,0,0,0,1,4,1,1,NULL,4,85,0,0,0,1,2148,NULL,0,2152,0,0,0,0,0,29,.,1,46.659864,-120.496332,98942
82,29.22,6,2017001673,2017,82,NULL,5,39,R,41,1,10,2,1000,1,U,7,A,A1,1,1,0,0,0,2,1,1,3,NULL,1,23,50,0,32,1,1000,NULL,0,1008,0,0,0,0,0,29.25,.,2,46.647735,-120.502498,98942
82,29.46,6,2017009075,2017,82,NULL,5,39,R,41,3,2,4,1237,1,A,60,0,D0,2,7,1,0,0,1,4,1,1,NULL,1,50,0,74,0,1,1237,NULL,0,1240,0,0,0,0,0,29.49,.,1,46.647735,-120.502498,98942
82,29.82999999999999,6,2017046492,2017,82,NULL,5,39,R,41,11,8,3,1640,1,A,33,0,D8,1,1,0,0,0,1,4,5,1,NULL,3,50,0,29,0,1,1641,NULL,0,1642,0,0,0,0,0,29.86,02,1,46.647735,-120.502498,98942
82,29.97,6,2017017770,2017,82,NULL,5,39,R,41,5,3,3,1202,1,R,4,A,D1,1,1,0,0,0,2,4,1,1,NULL,1,11,0,0,0,1,1203,NULL,0,1230,0,0,0,0,0,30,.,1,46.647735,-120.502498,98942
82,29.97,6,2017027614,2017,82,NULL,5,39,R,41,7,10,1,1816,1,A,6,A,A2,1,1,0,0,0,2,4,1,1,NULL,1,13,0,0,0,1,1816,NULL,0,1825,0,0,0,0,0,30,.,1,46.647735,-120.502498,98942
82,29.97,6,2017026475,2017,82,NULL,5,39,R,41,7,2,7,710,1,A,34,0,A1,1,1,0,0,0,1,4,5,1,NULL,1,51,0,53,0,1,717,NULL,0,727,0,0,0,0,0,30,.,1,46.647735,-120.502498,98942
82,30.05999999999999,6,2017031941,2017,82,NULL,5,39,R,41,8,9,3,1555,1,A,6,A,D2,1,1,0,0,0,2,4,5,1,NULL,1,13,0,0,0,1,1556,NULL,0,1625,0,0,0,0,0,30.09,.,1,46.640072,-120.520184,98942
82,30.09,6,2017004354,2017,82,NULL,5,39,R,41,3,7,2,1445,1,A,6,A,D1,1,1,0,0,0,2,4,5,2,NULL,1,13,0,0,0,1,1450,NULL,0,1455,0,0,0,0,0,30.12,.,4,46.640072,-120.520184,98942
82,30.12,6,2017001426,2017,82,NULL,5,39,R,41,1,7,6,1345,1,A,33,0,D8,1,1,0,0,0,2,4,5,3,NULL,1,50,23,32,0,1,1349,NULL,0,1351,0,0,0,0,0,30.15,.,4,46.640072,-120.520184,98942
82,30.39,1,2017050188,2017,82,NULL,5,39,U,51,11,29,3,1057,1,A,6,A,D2,1,1,0,0,0,2,5,1,1,NULL,1,13,0,0,0,1,1058,NULL,0,1104,0,0,0,0,0,30.42000000000001,.,1,46.640072,-120.520184,98942
82,30.67000000000001,1,2017027613,2017,82,NULL,5,39,U,51,7,10,1,1709,1,A,6,A,D2,2,7,1,0,0,2,4,2,1,NULL,1,13,0,0,0,1,1709,NULL,0,1710,0,0,0,0,0,30.7,.,1,46.640072,-120.520184,98942
82,30.68,1,2017029978,2017,82,NULL,5,39,U,51,7,26,3,1125,1,S,5,A,D2,1,1,0,0,0,2,4,1,1,NULL,1,11,0,0,0,1,1125,NULL,0,1151,1,0,0,0,0,30.71,02,1,46.640072,-120.520184,98942
82,30.68,1,2017008705,2017,82,NULL,5,39,U,51,2,27,1,1730,1,A,6,A,D3,1,1,0,0,0,2,4,1,1,NULL,1,13,0,0,0,1,1731,NULL,0,1747,1,0,0,0,0,30.71,.,1,46.640072,-120.520184,98942
82,30.78,1,2017031891,2017,82,NULL,5,39,U,51,8,10,4,1445,1,A,33,0,D7,1,1,0,0,0,1,4,1,1,NULL,1,50,50,38,38,1,1448,NULL,0,1452,0,0,0,0,0,30.80999999999999,02,1,46.640072,-120.520184,98942
82,30.8,1,2017023170,2017,82,NULL,5,39,U,51,6,9,5,1145,1,R,4,A,D1,1,1,0,0,0,2,4,1,1,NULL,1,11,0,0,0,1,1150,NULL,0,1205,0,0,0,0,0,30.82999999999999,02,1,46.640072,-120.520184,98942
82,30.85,1,2017024851,2017,82,NULL,5,39,U,51,6,21,3,1720,1,A,6,A,D3,1,1,0,0,0,2,4,1,1,NULL,1,13,0,0,0,1,1720,NULL,0,1730,0,0,0,0,0,30.88,.,1,46.640072,-120.520184,98942
82,30.89,1,2017029701,2017,82,NULL,5,39,U,51,7,24,1,1526,1,A,6,A,A1,1,1,0,0,0,2,4,1,1,NULL,1,13,0,0,0,1,1526,NULL,0,1532,0,0,0,0,0,30.92000000000001,02,1,46.640072,-120.520184,98942
82,30.89,1,2017029207,2017,82,NULL,5,39,U,51,7,12,3,750,1,A,6,A,A1,1,1,0,0,0,2,4,1,1,NULL,6,13,0,0,0,1,800,NULL,0,800,0,0,0,0,0,30.92000000000001,02,1,46.640072,-120.520184,98942
82,30.91,1,2017001479,2017,82,NULL,5,39,U,51,1,9,1,1715,1,A,33,0,A7,2,7,2,0,0,2,4,1,4,NULL,6,50,23,38,0,1,1716,NULL,0,1722,0,0,0,0,0,30.94000000000001,02,1,46.640072,-120.520184,98942
82,30.91,1,2017051289,2017,82,NULL,5,39,U,51,12,22,5,725,1,S,5,A,A2,1,1,0,0,0,2,4,1,1,NULL,2,11,0,0,0,1,726,NULL,0,731,0,0,0,0,0,30.94000000000001,02,1,46.640072,-120.520184,98942
82,30.92000000000001,1,2017001208,2017,82,NULL,5,39,U,51,1,7,6,1601,1,A,33,0,A8,1,1,0,0,0,2,4,1,4,NULL,3,50,23,38,0,1,1619,NULL,0,1639,0,0,0,0,0,30.95,02,4,46.640072,-120.520184,98942
82,30.97,1,2017031698,2017,82,NULL,5,39,U,51,8,8,2,1704,1,R,4,A,D1,1,1,0,0,0,2,4,5,1,NULL,1,11,0,0,0,1,1705,NULL,0,1735,0,0,0,0,0,31,.,1,46.640072,-120.520184,98942
82,30.97,1,2017025968,2017,82,NULL,5,39,U,51,6,29,4,1705,1,A,6,A,A2,1,1,0,0,0,4,4,1,1,NULL,1,13,13,0,0,1,1708,NULL,0,1715,0,0,0,0,0,31,.,1,46.640072,-120.520184,98942
82,30.97,1,2017020847,2017,82,NULL,5,39,U,51,5,24,3,1555,1,R,4,A,A1,1,1,0,0,0,2,4,5,1,NULL,1,11,0,0,0,1,1558,NULL,0,1623,0,0,0,0,0,31,.,1,46.640072,-120.520184,98942
82,31.04,1,2017007890,2017,82,NULL,5,39,U,51,2,21,2,1716,1,K,4,A,D1,1,1,0,0,0,3,1,1,1,NULL,3,11,23,0,0,1,1717,NULL,0,1725,0,0,0,0,0,31.07,02,1,46.628657,-120.513786,98942
82,31.2,1,2017046494,2017,82,NULL,5,39,U,51,11,17,5,1300,1,A,33,0,A8,2,7,2,0,0,1,4,1,1,NULL,1,50,0,32,0,1,1306,NULL,0,1325,0,0,0,0,0,31.23,.,1,46.628657,-120.513786,98942
82,31.6,1,2017045387,2017,82,NULL,5,39,U,51,11,3,5,1204,1,K,5,A,A1,1,1,0,0,0,2,1,1,1,NULL,1,11,0,0,0,2,1204,NULL,0,1220,0,0,0,0,0,31.63,.,1,46.628657,-120.513786,98942
82,31.87,1,2017005774,2017,82,NULL,5,39,U,51,2,7,2,740,1,A,33,0,A9,2,7,1,0,0,1,4,5,1,NULL,1,50,52,29,0,1,744,NULL,0,744,0,0,0,0,0,31.9,.,2,46.628657,-120.513786,98942
82,31.89,1,2017000773,2017,82,NULL,5,39,U,51,1,3,2,1650,1,A,6,Q,D2,1,1,0,0,0,3,4,1,1,NULL,6,14,13,0,0,1,1653,NULL,0,1713,0,0,0,0,0,31.92000000000001,.,1,46.628657,-120.513786,98942
82,31.92000000000001,1,2017007644,2017,82,NULL,5,39,U,51,2,19,7,1427,1,A,33,0,A9,1,1,0,0,0,1,4,5,1,NULL,1,50,50,29,31,1,1428,NULL,0,1429,0,0,0,0,0,31.95,.,1,46.628657,-120.513786,98942
82,31.94000000000001,1,2017017768,2017,82,NULL,5,39,U,51,5,3,3,1300,1,A,6,A,D1,1,1,0,0,0,2,4,1,1,NULL,1,13,0,0,0,1,1320,NULL,0,1330,0,0,0,0,0,31.97,.,1,46.628657,-120.513786,98942
82,31.97,1,2017006000,2017,82,NULL,5,39,U,51,2,8,3,1827,1,A,60,0,A0,1,1,0,0,0,1,4,1,4,NULL,6,50,0,74,0,1,1827,NULL,0,1827,0,0,0,0,0,32,.,4,46.628657,-120.513786,98942
82,31.97,1,2017054648,2017,82,NULL,5,39,U,51,12,24,7,1924,1,A,13,A,D1,1,1,0,0,0,2,4,3,3,NULL,6,23,0,0,0,1,1926,NULL,0,1950,0,0,0,0,0,32,.,4,46.628657,-120.513786,98942
82,31.97,1,2017017771,2017,82,NULL,5,39,U,51,5,3,3,623,1,A,6,Q,D2,1,1,0,0,0,2,4,6,1,NULL,1,14,0,0,0,2,623,NULL,0,623,0,0,0,0,0,32,.,1,46.628657,-120.513786,98942
82,31.99,1,2017054853,2017,82,NULL,5,39,U,51,12,27,3,1500,1,S,5,A,D2,1,1,0,0,0,2,4,1,1,NULL,1,11,0,0,0,1,1502,NULL,0,1515,0,0,0,0,0,32.02000000000001,.,1,46.628657,-120.513786,98942
82,32.05,1,2017015016,2017,82,NULL,5,39,U,51,5,3,3,537,1,A,50,0,A1,1,1,0,0,0,2,4,5,1,NULL,2,52,23,0,0,1,538,NULL,0,543,0,0,0,0,0,32.07999999999999,.,1,46.621286,-120.497676,98901
82,32.17000000000001,1,2017031944,2017,82,NULL,5,39,U,51,8,10,4,1510,1,S,5,A,D2,1,1,0,0,0,2,4,1,1,NULL,6,11,0,0,0,1,1528,NULL,0,1532,0,0,0,0,0,32.2,.,1,46.621286,-120.497676,98901
82,32.29,1,2017046233,2017,82,NULL,5,39,U,51,11,7,2,2243,1,A,33,0,A7,1,1,0,0,0,1,4,6,1,NULL,6,50,50,32,32,1,2245,NULL,0,2250,0,0,0,0,0,32.32,.,1,46.621286,-120.497676,98901
82,32.31,1,2017001905,2017,82,NULL,5,39,U,51,1,10,2,1555,1,A,33,0,D7,2,7,1,0,0,1,4,6,3,NULL,3,50,0,32,0,1,1557,NULL,0,1615,0,0,0,0,0,32.34000000000001,.,4,46.621286,-120.497676,98901
82,32.36,1,2017050771,2017,82,NULL,5,39,U,51,12,2,6,1940,1,A,33,0,A8,1,1,0,0,0,1,4,6,1,NULL,6,50,0,31,0,1,1946,NULL,0,2028,0,0,0,0,0,32.39,.,5,46.621286,-120.497676,98901
82,32.47,1,2017000774,2017,82,NULL,5,39,U,51,1,3,2,1650,1,R,4,A,D1,1,1,0,0,0,2,4,6,1,NULL,5,11,0,0,0,1,1653,NULL,0,1658,0,0,0,0,0,32.5,.,1,46.621286,-120.497676,98901
82,32.47999999999999,1,2017031946,2017,82,NULL,5,39,U,51,8,10,4,1505,1,A,6,A,D2,1,1,0,0,0,2,4,2,1,NULL,1,13,0,0,0,1,1506,NULL,0,1508,0,0,0,0,0,32.50999999999999,.,1,46.621286,-120.497676,98901
82,32.75999999999999,1,2017054643,2017,82,NULL,5,39,U,51,12,24,7,1550,1,A,33,0,D7,2,6,1,0,0,1,4,1,3,NULL,1,50,50,32,33,1,1555,NULL,0,1601,0,0,0,0,0,32.79,.,4,46.621286,-120.497676,98901
82,32.84000000000001,1,2017049964,2017,82,NULL,5,39,U,51,11,27,1,2105,1,K,33,0,D9,1,1,0,0,0,1,2,1,1,NULL,6,50,50,29,32,1,2107,NULL,0,2114,1,0,0,0,0,32.87,.,1,46.621286,-120.497676,98901
82,32.92000000000001,1,2017045386,2017,82,NULL,5,39,U,51,11,3,5,257,1,A,62,0,A0,1,1,0,0,0,1,4,5,1,NULL,6,50,50,69,66,1,257,NULL,0,300,0,0,0,0,0,32.95,.,1,46.621286,-120.497676,98901
82,32.92000000000001,1,2017038528,2017,82,NULL,5,39,U,51,9,24,7,1317,1,A,6,Q,A1,2,7,1,0,0,2,4,1,1,NULL,1,14,0,0,0,1,1318,NULL,0,1326,0,0,0,0,0,32.95,.,1,46.621286,-120.497676,98901
82,32.97,1,2017044746,2017,82,NULL,5,39,U,51,10,26,4,1146,1,A,6,A,D2,1,1,0,0,0,3,5,1,1,NULL,1,14,23,0,0,1,1147,NULL,0,1151,0,0,0,0,0,33,.,1,46.621286,-120.497676,98901
82,32.97,1,2017043344,2017,82,NULL,5,39,U,51,10,22,7,855,1,R,4,A,D1,1,1,0,0,0,2,4,1,1,NULL,1,11,0,0,0,1,900,NULL,0,901,0,0,0,0,0,33,.,1,46.621286,-120.497676,98901
82,32.97,1,2017041580,2017,82,NULL,5,39,U,51,10,14,6,520,1,A,6,A,D1,1,1,0,0,0,2,5,1,1,NULL,4,13,0,0,0,1,521,NULL,0,525,0,0,0,0,0,33,.,1,46.621286,-120.497676,98901
82,32.97,1,2017004739,2017,82,NULL,5,39,U,51,2,1,3,1243,1,S,5,A,A2,1,1,0,0,0,2,4,2,1,NULL,1,11,0,0,0,1,1243,NULL,0,1247,0,0,0,0,0,33,.,1,46.621286,-120.497676,98901
82,32.97,1,2017013431,2017,82,NULL,5,39,U,51,3,31,5,50,1,A,50,0,A1,2,7,1,0,0,1,4,1,1,NULL,6,52,0,0,0,1,52,NULL,0,52,0,0,0,0,0,33,.,1,46.621286,-120.497676,98901
82,32.97,1,2017048427,2017,82,NULL,5,39,U,51,11,18,6,2220,1,K,33,0,D9,1,1,0,0,0,1,5,2,1,NULL,4,50,0,29,0,1,2225,NULL,0,2233,0,0,0,0,0,33,.,1,46.621286,-120.497676,98901
82,32.97,1,2017025958,2017,82,NULL,5,39,U,51,6,29,4,1757,1,A,6,A,D2,2,6,1,0,0,3,5,1,1,NULL,1,13,13,0,0,1,1811,NULL,0,1819,0,0,0,0,0,33,.,1,46.621286,-120.497676,98901
82,33.17000000000001,1,2017004740,2017,82,NULL,5,39,U,51,2,2,4,1730,1,S,5,A,D2,1,1,0,0,0,2,4,1,1,NULL,6,11,50,0,29,1,1730,NULL,0,1735,1,0,0,0,0,33.2,.,1,46.608215,-120.48856,98901
82,33.27000000000001,1,2017005998,2017,82,NULL,5,39,U,51,2,8,3,1227,1,A,33,0,A9,1,0,0,0,0,1,4,1,3,NULL,1,50,0,29,0,1,1229,NULL,0,1238,1,0,0,0,0,33.3,.,4,46.608215,-120.48856,98901
82,33.47,1,2017017769,2017,82,NULL,5,39,U,51,5,3,3,1346,1,A,6,A,D2,2,7,1,0,0,3,4,1,1,NULL,1,13,23,0,0,1,1346,NULL,0,1348,0,0,0,0,0,33.5,.,1,46.608215,-120.48856,98901
82,34.96,1,2016032892,2016,82,NULL,5,39,U,51,8,11,4,1247,1,S,13,S,D2,1,1,0,0,0,2,4,1,1,NULL,1,11,0,0,0,1,1247,NULL,0,1304,1,0,0,0,0,34.99000000000001,.,1,46.595576,-120.478102,98903-1613
82,34.97,1,2016017863,2016,82,NULL,5,39,U,51,5,4,3,1200,1,A,54,0,D1,1,1,0,0,0,1,4,1,1,NULL,1,54,50,0,71,1,1205,NULL,1,1206,0,0,0,0,0,35,.,1,46.595576,-120.478102,98903-1613
82,35.12,1,2016049632,2016,82,NULL,5,39,U,51,11,16,3,1225,1,A,33,0,D7,1,1,0,0,0,2,4,1,1,NULL,1,50,50,31,66,1,1229,NULL,0,1232,0,0,0,0,0,35.15,.,1,46.581793,-120.472171,98903-1613
82,35.3,1,2016022961,2016,82,NULL,5,39,U,51,6,8,3,1525,1,A,6,A,D1,1,1,0,0,0,2,4,1,1,NULL,1,13,50,0,14,1,1530,NULL,0,1540,0,0,0,0,0,35.32999999999999,.,1,46.581793,-120.472171,98903-1613
